id,count
0,110.86127
1,252.1293
2,71.74678
4,121.79979
5,106.842995
10,155.62051
11,164.94016
12,227.18549
15,84.96035
17,33.84882
18,243.11469
23,234.33685
25,189.93265
26,97.63533
31,218.49635
39,206.09604
40,69.747635
41,146.20085
42,240.19919
43,200.91202
51,240.32289
52,80.501305
54,105.75215
60,189.76457
61,211.1539
62,173.65308
63,64.03886
65,161.48814
66,147.85489
68,205.11475
71,71.16525
80,106.24449
82,108.92854
94,209.70221
98,228.15854
101,100.05615
102,196.82666
107,112.35585
112,243.34705
113,92.46373
115,19.789968
116,187.04657
120,108.97921
121,92.14794
122,248.70256
132,194.07341
143,54.995266
147,97.74638
150,84.02301
151,85.946365
152,233.80461
153,111.79067
155,92.60896
156,119.39497
159,221.22612
161,105.46161
163,103.0838
177,198.5323
186,105.33014
188,86.18111
190,101.57754
191,112.12224
192,196.92174
195,235.92334
200,202.339
209,234.90533
210,85.42163
211,254.37677
214,197.38774
215,107.055115
218,171.69673
219,59.09423
222,121.30591
225,77.9769
228,249.87852
236,233.57542
241,98.04184
242,206.20056
243,246.99298
245,92.42696
247,238.7783
251,214.5902
252,103.96262
253,84.63504
254,92.48867
258,233.03735
260,83.25396
261,201.68497
265,87.51428
266,228.01767
267,219.99068
269,192.5252
270,101.26772
275,168.71318
278,101.2502
279,70.386375
286,129.46797
287,82.8245
288,224.26747
289,200.80696
293,103.621414
294,202.68547
297,-11.07033
302,128.46669
303,86.19303
304,113.10399
307,159.78247
309,80.16746
311,227.82556
312,139.558
314,230.30305
315,240.49231
319,214.32042
322,180.39885
323,86.87982
325,208.68826
327,228.01936
330,81.81255
332,224.34894
333,99.84939
338,179.55196
341,96.16471
345,150.39334
348,183.87126
349,117.48139
350,145.66196
352,65.90051
355,66.184006
356,206.93001
358,84.44387
363,200.36275
369,216.74231
371,85.73244
372,219.32722
375,242.03607
380,211.2159
388,103.10482
391,217.56244
392,206.97742
393,240.6353
394,106.2942
396,81.28659
401,78.30913
407,67.38334
409,103.080246
410,155.67627
416,135.26793
418,146.04248
420,216.99742
421,230.4624
422,217.97244
424,246.18178
428,216.25108
429,233.27002
431,191.69478
435,15.491699
439,131.55463
441,52.803238
447,96.336296
449,217.5488
451,229.14955
452,102.52672
454,198.52037
458,230.9798
463,199.8567
467,90.655
470,141.1531
471,179.17744
474,232.42357
478,112.87281
483,127.87996
484,181.69551
485,102.17424
486,193.04364
491,146.4683
494,120.83115
495,211.05142
497,204.63222
499,235.6093
515,163.42578
518,210.68726
521,121.983086
525,224.89822
529,225.40135
532,195.9611
534,87.20292
540,96.889366
544,244.99644
547,208.87225
549,111.27538
563,75.356636
564,226.94777
567,132.22464
572,181.5082
577,200.63354
578,247.04626
585,233.51862
588,223.46855
589,195.86452
590,157.62485
592,100.28439
594,143.61734
596,93.72038
598,230.49539
599,205.54283
605,106.54599
606,181.96169
607,217.32648
608,217.94168
609,94.011
610,223.37938
611,127.19239
614,201.33455
615,200.45615
616,219.77144
617,183.07329
618,210.84354
624,137.06726
629,211.2655
631,120.253494
633,109.46019
637,100.425644
638,169.96494
643,64.69134
644,198.44807
645,85.7509
646,197.35951
648,189.7292
650,96.4869
651,121.549706
652,246.92958
656,183.17093
657,114.56497
659,92.94332
660,190.9853
662,169.5191
665,237.24205
675,250.1574
681,186.52808
682,209.11957
685,84.4903
686,227.46158
689,93.29862
696,184.13463
703,206.88007
704,145.42987
705,183.94121
714,210.06802
717,93.44528
718,104.03344
720,98.74254
721,243.52376
723,217.72412
726,115.96593
728,206.17133
730,122.43946
731,104.38998
734,248.84514
737,79.11407
738,97.789
745,230.80731
746,97.92622
749,208.20828
752,88.76979
753,101.96537
758,210.58801
765,111.3602
766,225.0384
768,89.16205
769,224.4272
774,206.33752
775,143.73479
781,77.74447
784,230.86133
794,127.91457
795,241.7683
796,94.023094
802,135.84975
803,128.11275
805,86.017975
806,236.69145
807,154.52728
809,74.9797
810,225.77913
812,111.122635
814,131.29944
818,217.75226
819,238.80153
825,-5.6767745
836,113.01436
839,190.5402
847,236.00444
848,110.17622
851,203.67043
852,197.42102
853,51.417034
857,209.31966
858,116.79617
859,216.53502
861,4.4609766
867,170.3831
870,203.50868
871,229.3259
872,250.94391
874,251.83475
881,238.69228
886,192.23193
890,74.037735
895,202.55922
899,94.44209
900,228.53539
901,233.49992
902,225.73665
903,106.14652
913,240.62349
918,236.26216
923,189.28873
924,90.45117
926,80.80957
927,99.20907
930,199.94243
934,71.46935
937,199.02953
939,167.92087
941,113.62537
942,250.62677
946,223.81314
950,151.91365
953,95.34386
959,53.493294
961,67.640015
962,113.60735
964,105.0528
969,191.47101
971,183.89133
976,88.29012
978,218.28201
980,228.44064
981,199.57405
990,241.80359
993,87.35526
996,100.028885
998,241.74248
999,217.14874
1006,185.10867
1008,98.39175
1013,102.002266
1015,141.97928
1016,189.61464
1022,235.29506
1026,211.9268
1028,239.69019
1031,30.709396
1034,93.47776
1037,230.752
1040,117.53162
1042,96.74038
1046,127.841965
1048,144.88017
1049,180.36261
1050,97.30863
1051,223.67332
1052,224.88553
1055,121.56606
1060,193.97513
1064,125.77761
1066,87.473564
1071,191.71379
1073,97.80233
1089,216.80106
1091,149.35507
1092,85.2983
1093,226.98247
1096,231.30562
1097,203.82588
1098,81.247314
1099,96.37481
1102,239.48395
1107,110.55077
1109,106.57411
1111,51.298016
1112,169.83719
1114,257.07227
1116,230.14929
1117,193.10594
1118,97.76244
1122,200.56105
1124,208.65866
1127,126.165634
1133,226.63297
1134,91.75631
1135,187.8987
1139,232.22102
1143,90.75173
1150,115.87722
1151,158.80196
1153,235.08159
1155,92.16991
1162,89.24188
1163,203.77655
1166,10.244341
1171,101.072754
1172,78.69581
1173,233.04802
1174,116.889694
1177,141.33824
1178,124.01875
1184,115.05062
1185,168.59299
1186,119.8235
1187,227.48965
1188,242.60999
1191,203.51457
1207,151.31691
1213,113.20029
1215,199.9452
1223,231.26581
1227,170.65617
1236,85.7677
1237,64.06847
1238,125.0268
1241,77.940414
1248,101.86856
1250,82.23542
1251,218.7693
1253,126.92561
1255,155.38094
1257,230.82098
1261,135.29073
1262,233.11578
1265,186.01393
1273,234.70868
1277,215.94244
1278,165.18024
1280,116.15612
1284,186.16258
1285,250.32394
1288,114.51021
1295,160.8573
1297,255.55618
1299,234.59776
1304,199.01376
1308,94.042564
1310,148.5647
1311,177.54565
1314,110.91263
1315,160.69632
1318,27.735
1320,253.61322
1321,229.675
1322,202.18457
1330,189.09941
1333,216.82011
1334,196.96251
1341,202.28784
1344,177.34047
1351,217.2178
1354,79.03808
1356,98.39896
1363,174.69977
1365,211.40514
1369,187.01962
1373,130.73488
1375,174.8834
1377,76.339424
1379,217.73474
1380,227.39864
1381,131.67157
1384,197.01779
1390,219.88985
1393,225.30951
1395,84.0859
1399,228.28986
1400,111.7354
1401,133.98477
1404,220.64005
1408,98.050224
1409,24.846952
1413,202.1667
1416,221.75156
1418,143.94597
1423,108.36386
1424,78.549545
1425,83.596924
1433,245.10846
1434,195.84718
1436,236.10803
1442,220.85152
1444,84.14608
1445,194.22856
1452,216.44678
1455,217.02528
1462,105.066765
1467,30.517002
1472,108.62881
1475,133.34319
1493,174.90305
1501,212.24597
1503,230.39615
1504,239.58398
1505,73.58429
1511,237.38406
1512,79.47657
1513,175.86897
1514,124.01715
1528,228.48874
1533,251.72263
1534,82.559944
1536,204.01973
1537,87.80846
1539,133.3069
1550,206.27519
1552,203.23465
1554,222.03569
1555,237.1486
1556,67.63717
1559,79.99882
1563,225.72322
1566,219.53386
1567,134.22551
1568,95.916664
1571,214.00186
1572,85.610016
1574,75.06154
1577,107.909584
1583,78.40909
1585,111.64743
1586,211.85144
1587,223.6723
1596,200.56952
1602,88.08506
1604,107.94217
1605,74.832275
1610,242.37941
1611,150.51584
1616,107.01643
1617,166.69417
1618,85.029625
1622,78.118095
1623,69.68973
1628,239.67282
1631,66.43687
1632,225.42558
1633,215.4735
1634,228.31076
1636,227.28165
1637,185.4167
1643,114.81498
1644,168.67249
1646,133.99716
1648,215.56633
1651,108.00082
1656,84.49929
1658,175.12778
1659,86.07695
1665,114.685875
1666,173.02533
1670,127.80477
1674,187.84814
1679,238.30508
1680,234.18237
1683,249.74937
1686,78.583626
1691,160.34386
1693,81.01081
1696,104.648994
1697,146.6566
1703,111.282814
1706,75.57894
1709,209.72292
1710,106.28274
1712,214.58554
1713,184.87892
1718,239.84262
1719,218.79962
1722,232.89844
1723,181.09293
1724,242.58232
1728,72.027016
1730,113.35877
1732,82.697685
1737,62.135517
1745,75.72016
1747,102.30339
1748,105.84525
1755,148.20387
1759,105.74013
1761,226.95541
1764,203.42236
1765,211.54149
1766,73.98743
1768,88.03867
1770,100.29491
1771,193.54962
1774,133.62251
1785,199.99321
1788,243.79749
1792,97.52865
1794,210.20718
1797,168.8018
1798,66.84389
1799,249.24583
1802,157.27686
1806,90.10398
1808,106.910835
1810,228.11194
1818,34.151237
1819,247.14174
1820,244.79681
1822,212.70108
1826,232.17969
1827,195.865
1835,109.20365
1841,155.69244
1842,149.01945
1843,126.09512
1846,76.72742
1849,78.315384
1850,245.1051
1851,144.05666
1857,84.16555
1858,191.1266
1860,138.58336
1861,220.7632
1864,108.38323
1869,232.2456
1871,118.349266
1872,21.454742
1875,82.95867
1878,252.3185
1879,228.13687
1885,67.44633
1888,131.04686
1889,66.789444
1890,155.94547
1896,172.54065
1897,238.19136
1898,189.00856
1900,117.62933
1905,97.81816
1908,115.628044
1909,167.69891
1913,107.39163
1918,143.53305
1922,255.88559
1923,190.24916
1925,226.97418
1926,175.16492
1927,236.5279
1930,212.90494
1935,98.964355
1939,133.41183
1942,146.00887
1943,195.08272
1948,253.55608
1949,220.93654
1951,160.17474
1953,160.16656
1959,204.59813
1963,93.618034
1967,190.2267
1973,213.79594
1975,107.43617
1976,66.77644
1990,160.1392
1993,154.29094
1997,98.74235
1999,191.25787
2001,212.04457
2004,85.103226
2010,150.23405
2013,192.18015
2017,243.79057
2021,137.22173
2023,91.31174
2026,216.02112
2037,86.27422
2039,109.5037
2041,81.303505
2046,84.23836
2050,109.89629
2060,216.5102
2067,162.15546
2069,199.12518
2072,224.59662
2074,208.31622
2079,165.51698
2083,93.973206
2085,113.84602
2087,76.75562
2093,195.65883
2094,98.55425
2097,102.88782
2103,126.31491
2104,83.86162
2107,237.67325
2108,64.6276
2110,37.97063
2115,228.40845
2117,91.73761
2125,235.46657
2127,251.3977
2133,73.58836
2134,252.4879
2135,162.10081
2141,229.42918
2143,88.63896
2145,75.05287
2146,123.17485
2147,215.05988
2148,113.86687
2149,73.59888
2165,148.91309
2166,204.78271
2177,127.36566
